r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,Q
0.032,0.098,0.098,0.038,0.017,0.113,0.01,0.114,0.005,0.047,0.079,0.114,0.111,0.091,0.033,0,0,0,0,0,966.4813296
0.11,0.097,0.051,0.107,0.066,0.054,0.007,0.054,0.092,0.099,0.07,0.049,0.085,0.024,0.035,0,0,0,0,0,443.4667834
0.019,0.083,0.072,0.014,0.104,0.119,0.128,0.083,0.095,0.07,0.018,0.034,0.043,0.064,0.054,0,0,0,0,0,1341.172703
0.021,0.136,0.097,0.049,0.059,0.007,0.093,0.011,0.045,0.005,0.127,0.096,0.122,0.096,0.036,0,0,0,0,0,1260.272894
0.013,0.014,0.093,0.116,0.059,0.054,0.057,0.041,0.112,0.12,0.035,0.093,0.028,0.047,0.118,0,0,0,0,0,1706.288398
0.018,0.014,0.083,0.071,0.028,0.017,0.044,0.109,0.094,0.109,0.115,0.102,0.023,0.054,0.119,0,0,0,0,0,1391.506312
0.026,0.081,0.067,0.086,0.111,0.075,0.056,0.069,0.035,0.035,0.015,0.067,0.115,0.117,0.045,0,0,0,0,0,1101.285741
0.084,0.016,0.106,0.039,0.106,0.087,0.097,0.068,0.041,0.072,0.074,0.063,0.008,0.078,0.061,0,0,0,0,0,525.7593304
0.036,0.047,0.01,0.115,0.061,0.101,0.072,0.132,0.046,0.067,0.035,0.016,0.121,0.013,0.128,0,0,0,0,0,897.3677401
0.024,0.066,0.092,0.054,0.131,0.051,0.037,0.063,0.013,0.078,0.121,0.044,0.016,0.124,0.086,0,0,0,0,0,1158.610678
0.011,0.084,0.119,0.017,0.105,0.099,0.122,0.023,0.098,0.042,0.118,0.017,0.033,0.082,0.03,0,0,0,0,0,1890.969415
0.103,0.071,0.027,0.072,0.006,0.032,0.021,0.122,0.08,0.134,0.028,0.137,0.014,0.02,0.133,0,0,0,0,0,462.5172821
0.089,0.09,0.052,0.045,0.055,0.094,0.138,0.047,0.047,0.006,0.096,0.123,0.011,0.058,0.049,0,0,0,0,0,506.8984542
0.031,0.058,0.011,0.155,0.135,0.076,0.012,0.055,0.022,0.101,0.08,0.054,0.046,0.075,0.089,0,0,0,0,0,985.7943945
0.056,0.08,0.025,0.093,0.019,0.057,0.133,0.015,0.033,0.108,0.028,0.054,0.14,0.144,0.015,0,0,0,0,0,679.2693812
0.111,0.017,0.091,0.122,0.136,0.096,0.077,0.044,0.016,0.085,0.109,0.005,0.009,0.03,0.052,0,0,0,0,0,440.8412219
0.098,0.048,0.066,0.075,0.102,0.096,0.105,0.074,0.098,0.093,0.026,0.049,0.031,0.011,0.028,0,0,0,0,0,476.8814292
0.09,0.116,0.045,0.078,0.021,0.009,0.011,0.09,0.045,0.106,0.098,0.12,0.121,0.017,0.033,0,0,0,0,0,503.4874617
0.048,0.12,0.015,0.015,0.065,0.092,0.061,0.008,0.112,0.046,0.028,0.098,0.115,0.05,0.127,0,0,0,0,0,748.7004948
0.026,0.052,0.098,0.085,0.083,0.032,0.153,0.009,0.093,0.076,0.011,0.085,0.037,0.02,0.14,0,0,0,0,0,1101.194764
0.077,0.109,0.118,0.048,0.031,0.019,0.098,0.033,0.041,0.062,0.052,0.069,0.067,0.111,0.065,0,0,0,0,0,555.4212725
0.006,0.02,0.062,0.126,0.124,0.028,0.044,0.094,0.052,0.067,0.06,0.113,0.055,0.119,0.03,0,0,0,0,0,2774.535476
0.09,0.041,0.071,0.128,0.073,0.098,0.078,0.007,0.04,0.047,0.072,0.01,0.053,0.118,0.074,0,0,0,0,0,503.3708131
0.041,0.046,0.09,0.078,0.014,0.08,0.098,0.09,0.07,0.058,0.077,0.044,0.044,0.1,0.07,0,0,0,0,0,826.6057253
0.062,0.053,0.042,0.092,0.081,0.068,0.084,0.04,0.092,0.037,0.063,0.05,0.068,0.071,0.097,0,0,0,0,0,636.8622649
0.125,0.136,0.126,0.016,0.006,0.02,0.047,0.026,0.067,0.023,0.132,0.076,0.049,0.04,0.111,0,0,0,0,0,409.1742272
0.07,0.056,0.007,0.025,0.107,0.102,0.08,0.085,0.123,0.076,0.064,0.049,0.058,0.052,0.046,0,0,0,0,0,589.9469924
0.059,0.102,0.007,0.098,0.069,0.02,0.036,0.08,0.05,0.108,0.083,0.043,0.105,0.053,0.087,0,0,0,0,0,657.1735252
0.06,0.082,0.125,0.013,0.04,0.083,0.032,0.108,0.046,0.092,0.028,0.109,0.013,0.107,0.062,0,0,0,0,0,650.0462916
0.11,0.102,0.036,0.121,0.045,0.044,0.025,0.075,0.074,0.03,0.079,0.042,0.149,0.036,0.032,0,0,0,0,0,443.519799
0.042,0.085,0.103,0.019,0.067,0.021,0.06,0.107,0.091,0.092,0.067,0.104,0.08,0.036,0.026,0,0,0,0,0,813.940795
0.083,0.115,0.064,0.049,0.069,0.056,0.081,0.064,0.039,0.076,0.04,0.022,0.092,0.038,0.112,0,0,0,0,0,529.7122944
0.118,0.054,0.064,0.117,0.012,0.135,0.069,0.064,0.018,0.06,0.076,0.071,0.03,0.007,0.105,0,0,0,0,0,424.2757207
0.056,0.037,0.119,0.091,0.026,0.045,0.065,0.053,0.048,0.032,0.108,0.08,0.081,0.101,0.058,0,0,0,0,0,679.1471942
0.106,0.012,0.111,0.05,0.087,0.1,0.096,0.109,0.019,0.054,0.052,0.101,0.015,0.016,0.072,0,0,0,0,0,453.9651782
0.126,0.012,0.078,0.12,0.045,0.12,0.067,0.008,0.083,0.113,0.052,0.097,0.023,0.005,0.051,0,0,0,0,0,407.0686382
0.022,0.03,0.079,0.108,0.02,0.114,0.094,0.057,0.017,0.105,0.074,0.039,0.082,0.113,0.046,0,0,0,0,0,1224.364022
0.029,0.099,0.102,0.024,0.049,0.054,0.084,0.105,0.109,0.011,0.052,0.015,0.099,0.09,0.078,0,0,0,0,0,1028.070931
0.012,0.107,0.058,0.042,0.081,0.021,0.091,0.107,0.108,0.083,0.108,0.022,0.035,0.088,0.037,0,0,0,0,0,1792.396249
0.075,0.108,0.017,0.079,0.095,0.11,0.034,0.012,0.003,0.077,0.099,0.049,0.06,0.073,0.109,0,0,0,0,0,564.7740015
0.077,0.029,0.101,0.025,0.117,0.039,0.062,0.079,0.092,0.039,0.08,0.04,0.064,0.074,0.082,0,0,0,0,0,555.5368654
0.115,0.037,0.057,0.055,0.012,0.125,0.033,0.073,0.142,0.127,0.019,0.014,0.017,0.099,0.075,0,0,0,0,0,431.3566111
0.106,0.032,0.026,0.096,0.092,0.064,0.009,0.074,0.107,0.031,0.082,0.083,0.047,0.05,0.101,0,0,0,0,0,454.155536
0.023,0.093,0.059,0.113,0.032,0.083,0.098,0.066,0.045,0.048,0.099,0.012,0.064,0.07,0.095,0,0,0,0,0,1189.58701
0.103,0.074,0.103,0.05,0.104,0.047,0.053,0.065,0.069,0.015,0.115,0.108,0.015,0.018,0.061,0,0,0,0,0,462.2235935
0.076,0.079,0.016,0.053,0.027,0.075,0.132,0.046,0.125,0.008,0.112,0.094,0.008,0.087,0.062,0,0,0,0,0,560.1793312
0.115,0.058,0.035,0.09,0.009,0.059,0.147,0.018,0.078,0.131,0.023,0.052,0.076,0.087,0.022,0,0,0,0,0,431.3292655
0.071,0.121,0.13,0.065,0.077,0.011,0.123,0.108,0.045,0.05,0.022,0.016,0.065,0.089,0.007,0,0,0,0,0,584.1378223
0.109,0.039,0.103,0.018,0.074,0.051,0.093,0.13,0.092,0.033,0.016,0.055,0.11,0.041,0.036,0,0,0,0,0,446.1033369
0.075,0.053,0.077,0.124,0.069,0.033,0.096,0.092,0.123,0.051,0.053,0.014,0.045,0.084,0.011,0,0,0,0,0,564.5191369
0.06,0.11,0.032,0.103,0.053,0.089,0.049,0.083,0.004,0.078,0.107,0.05,0.113,0.004,0.065,0,0,0,0,0,649.9063605
0.073,0.076,0.121,0.074,0.005,0.102,0.019,0.076,0.064,0.033,0.082,0.054,0.072,0.062,0.087,0,0,0,0,0,574.4055989
0.022,0.096,0.097,0.056,0.101,0.031,0.117,0.056,0.043,0.022,0.06,0.079,0.103,0.081,0.036,0,0,0,0,0,1223.178517
0.006,0.052,0.036,0.113,0.075,0.125,0.023,0.111,0.05,0.108,0.107,0.021,0.012,0.105,0.056,0,0,0,0,0,2771.22273
0.077,0.109,0.006,0.034,0.076,0.088,0.124,0.092,0.085,0.024,0.039,0.119,0.024,0.078,0.025,0,0,0,0,0,555.386604
0.05,0.019,0.06,0.068,0.09,0.033,0.09,0.006,0.077,0.104,0.121,0.106,0.094,0.008,0.074,0,0,0,0,0,729.6693691
0.091,0.008,0.047,0.101,0.049,0.102,0.094,0.039,0.017,0.067,0.04,0.076,0.112,0.112,0.045,0,0,0,0,0,500.099435
0.13,0.082,0.029,0.024,0.057,0.022,0.08,0.028,0.115,0.096,0.013,0.006,0.149,0.04,0.129,0,0,0,0,0,399.308191
0.108,0.065,0.012,0.059,0.01,0.021,0.152,0.037,0.11,0.132,0.083,0.013,0.006,0.142,0.05,0,0,0,0,0,448.8734879
0.011,0.065,0.139,0.074,0.119,0.107,0.1,0.005,0.01,0.142,0.101,0.022,0.017,0.048,0.04,0,0,0,0,0,1889.258283
0.103,0.124,0.02,0.094,0.125,0.1,0.133,0.007,0.098,0.009,0.007,0.047,0.049,0.004,0.08,0,0,0,0,0,462.0736371
0.047,0.1,0.067,0.094,0.007,0.014,0.104,0.081,0.055,0.114,0.089,0.066,0.099,0.007,0.056,0,0,0,0,0,758.1807157
0.129,0.083,0.036,0.107,0.044,0.141,0.048,0.012,0.075,0.011,0.069,0.107,0.023,0.095,0.02,0,0,0,0,0,401.0638172
0.034,0.119,0.041,0.132,0.075,0.025,0.05,0.129,0.058,0.042,0.011,0.08,0.023,0.091,0.09,0,0,0,0,0,929.5317744
0.061,0.112,0.065,0.06,0.073,0.098,0.065,0.1,0.081,0.053,0.082,0.019,0.064,0.021,0.046,0,0,0,0,0,642.9320014
0.085,0.075,0.064,0.072,0.056,0.075,0.107,0.018,0.082,0.043,0.03,0.021,0.05,0.103,0.119,0,0,0,0,0,521.91104
0.043,0.033,0.073,0.063,0.039,0.134,0.046,0.029,0.105,0.119,0.017,0.029,0.05,0.097,0.123,0,0,0,0,0,802.4113502
0.058,0.063,0.125,0.03,0.078,0.009,0.041,0.131,0.021,0.131,0.048,0.123,0.006,0.007,0.129,0,0,0,0,0,664.1062267
0.056,0.026,0.071,0.041,0.077,0.056,0.132,0.014,0.083,0.119,0.013,0.054,0.043,0.059,0.156,0,0,0,0,0,679.3048631
0.043,0.081,0.045,0.072,0.084,0.086,0.101,0.018,0.118,0.028,0.072,0.07,0.08,0.015,0.087,0,0,0,0,0,801.8768674
0.056,0.104,0.039,0.097,0.105,0.014,0.042,0.058,0.103,0.021,0.081,0.038,0.117,0.058,0.067,0,0,0,0,0,678.9108279
0.114,0.05,0.02,0.097,0.088,0.017,0.132,0.044,0.115,0.048,0.095,0.024,0.056,0.095,0.005,0,0,0,0,0,433.6692962
0.012,0.067,0.107,0.056,0.156,0.135,0.08,0.018,0.033,0.047,0.019,0.052,0.089,0.096,0.033,0,0,0,0,0,1790.280406
0.021,0.123,0.012,0.144,0.102,0.02,0.053,0.117,0.017,0.134,0.017,0.062,0.086,0.029,0.063,0,0,0,0,0,1259.145792
0.122,0.072,0.114,0.037,0.005,0.113,0.007,0.078,0.033,0.043,0.007,0.112,0.098,0.091,0.068,0,0,0,0,0,415.5550119
0.009,0.006,0.072,0.061,0.143,0.114,0.145,0.087,0.019,0.013,0.088,0.142,0.032,0.014,0.055,0,0,0,0,0,2148.033147
0.087,0.069,0.012,0.05,0.048,0.069,0.087,0.06,0.021,0.065,0.073,0.13,0.069,0.009,0.151,0,0,0,0,0,514.5421156
0.129,0.031,0.061,0.06,0.037,0.017,0.082,0.053,0.13,0.115,0.008,0.047,0.092,0.02,0.118,0,0,0,0,0,401.2330785
0.049,0.023,0.072,0.074,0.04,0.084,0.104,0.095,0.041,0.082,0.105,0.056,0.031,0.079,0.065,0,0,0,0,0,738.8015131
0.127,0.008,0.122,0.046,0.068,0.043,0.022,0.12,0.017,0.005,0.107,0.061,0.106,0.113,0.035,0,0,0,0,0,405.1973621
0.099,0.09,0.113,0.044,0.054,0.011,0.046,0.085,0.045,0.068,0.119,0.088,0.004,0.094,0.04,0,0,0,0,0,474.0042829
0.09,0.067,0.037,0.004,0.053,0.068,0.127,0.109,0.109,0.108,0.01,0.044,0.035,0.105,0.034,0,0,0,0,0,503.4849792
0.113,0.1,0.048,0.122,0.053,0.073,0.048,0.028,0.054,0.012,0.064,0.065,0.049,0.05,0.121,0,0,0,0,0,436.0396238
0.075,0.081,0.045,0.03,0.029,0.081,0.048,0.056,0.102,0.099,0.005,0.097,0.107,0.05,0.095,0,0,0,0,0,564.9845865
0.098,0.012,0.105,0.019,0.083,0.067,0.049,0.067,0.004,0.102,0.018,0.055,0.108,0.103,0.11,0,0,0,0,0,477.3084825
0.09,0.015,0.088,0.036,0.068,0.057,0.088,0.079,0.037,0.102,0.079,0.034,0.086,0.071,0.07,0,0,0,0,0,503.5619465
0.021,0.082,0.02,0.105,0.082,0.019,0.124,0.128,0.026,0.079,0.015,0.052,0.123,0.119,0.005,0,0,0,0,0,1260.374534
0.025,0.078,0.135,0.105,0.026,0.055,0.027,0.126,0.011,0.099,0.032,0.093,0.049,0.071,0.068,0,0,0,0,0,1128.401853
0.089,0.069,0.024,0.083,0.135,0.087,0.055,0.088,0.064,0.06,0.06,0.035,0.032,0.099,0.02,0,0,0,0,0,506.8508028
0.127,0.137,0.026,0.082,0.132,0.028,0.043,0.031,0.088,0.078,0.032,0.063,0.096,0.005,0.032,0,0,0,0,0,404.9582084
0.09,0.058,0.008,0.101,0.102,0.059,0.118,0.029,0.087,0.034,0.023,0.077,0.098,0.008,0.108,0,0,0,0,0,503.4353354
0.028,0.071,0.095,0.118,0.023,0.084,0.084,0.095,0.035,0.033,0.033,0.018,0.102,0.076,0.105,0,0,0,0,0,1050.88877
0.083,0.067,0.023,0.077,0.084,0.038,0.071,0.085,0.051,0.084,0.082,0.085,0.067,0.053,0.05,0,0,0,0,0,529.8573247
0.028,0.079,0.027,0.047,0.093,0.096,0.139,0.02,0.055,0.042,0.005,0.082,0.071,0.104,0.112,0,0,0,0,0,1051.690105
0.079,0.039,0.016,0.07,0.081,0.067,0.034,0.107,0.093,0.039,0.075,0.098,0.101,0.057,0.044,0,0,0,0,0,546.755891
0.017,0.038,0.04,0.008,0.144,0.09,0.1,0.026,0.023,0.128,0.043,0.032,0.124,0.055,0.132,0,0,0,0,0,1442.105104
0.05,0.045,0.101,0.047,0.05,0.038,0.086,0.071,0.114,0.033,0.104,0.06,0.068,0.09,0.043,0,0,0,0,0,729.4273619
0.064,0.028,0.013,0.073,0.09,0.137,0.008,0.086,0.013,0.053,0.062,0.123,0.133,0.049,0.068,0,0,0,0,0,624.5090482
0.097,0.011,0.071,0.105,0.081,0.056,0.007,0.022,0.087,0.082,0.071,0.12,0.038,0.031,0.121,0,0,0,0,0,480.323539
0.062,0.023,0.128,0.075,0.089,0.088,0.069,0.021,0.042,0.119,0.047,0.093,0.074,0.034,0.036,0,0,0,0,0,636.6125346
0.103,0.093,0.065,0.051,0.044,0.109,0.123,0.103,0.114,0.025,0.034,0.024,0.029,0.075,0.008,0,0,0,0,0,462.1475189
0.022,0.077,0.084,0.067,0.091,0.056,0.048,0.023,0.046,0.027,0.077,0.1,0.109,0.104,0.069,0,0,0,0,0,1224.461296
0.111,0.016,0.019,0.092,0.092,0.105,0.009,0.055,0.142,0.011,0.126,0.054,0.023,0.005,0.14,0,0,0,0,0,441.1262133
0.101,0.071,0.006,0.073,0.048,0.099,0.099,0.053,0.036,0.122,0.033,0.051,0.125,0.077,0.006,0,0,0,0,0,468.1538086
0.023,0.106,0.089,0.066,0.058,0.023,0.043,0.096,0.011,0.068,0.078,0.141,0.1,0.068,0.03,0,0,0,0,0,1190.061739
0.075,0.081,0.03,0.057,0.096,0.016,0.068,0.08,0.089,0.053,0.109,0.104,0.031,0.075,0.036,0,0,0,0,0,564.8155129
0.092,0.015,0.084,0.135,0.053,0.013,0.078,0.065,0.076,0.018,0.063,0.06,0.005,0.121,0.122,0,0,0,0,0,496.585712
0.13,0.039,0.051,0.017,0.145,0.123,0.016,0.032,0.106,0.034,0.075,0.066,0.084,0.019,0.063,0,0,0,0,0,399.1817448
0.079,0.105,0.047,0.107,0.048,0.052,0.051,0.091,0.085,0.074,0.024,0.033,0.053,0.058,0.093,0,0,0,0,0,546.4261005
0.063,0.095,0.066,0.075,0.09,0.091,0.029,0.041,0.036,0.067,0.031,0.099,0.095,0.043,0.079,0,0,0,0,0,630.2769714
0.043,0.094,0.091,0.074,0.103,0.033,0.013,0.074,0.104,0.059,0.105,0.135,0.011,0.048,0.013,0,0,0,0,0,801.5870177
0.174,0.072,0.13,0.019,0.053,0.007,0.03,0.006,0.113,0.077,0.119,0.05,0.022,0.089,0.039,0,0,0,0,0,332.0236443
0.051,0.107,0.078,0.084,0.126,0.04,0.037,0.119,0.006,0.064,0.109,0.106,0.006,0.037,0.03,0,0,0,0,0,719.6592147
0.059,0.121,0.095,0.031,0.006,0.019,0.119,0.044,0.098,0.086,0.097,0.071,0.112,0.021,0.021,0,0,0,0,0,656.8851992
0.111,0.105,0.062,0.006,0.032,0.071,0.099,0.014,0.029,0.131,0.09,0.075,0.071,0.068,0.036,0,0,0,0,0,441.0776781
0.039,0.085,0.085,0.026,0.12,0.111,0.039,0.029,0.085,0.122,0.005,0.037,0.069,0.122,0.026,0,0,0,0,0,852.6834529
0.076,0.036,0.036,0.093,0.091,0.069,0.075,0.053,0.077,0.043,0.097,0.056,0.069,0.081,0.048,0,0,0,0,0,560.138343
0.125,0.104,0.009,0.119,0.045,0.038,0.014,0.024,0.058,0.083,0.049,0.086,0.095,0.122,0.029,0,0,0,0,0,409.2480184
0.015,0.023,0.139,0.108,0.014,0.14,0.103,0.031,0.103,0.077,0.1,0.036,0.016,0.074,0.021,0,0,0,0,0,1558.390004
0.037,0.059,0.033,0.059,0.08,0.013,0.074,0.065,0.018,0.113,0.072,0.104,0.046,0.123,0.104,0,0,0,0,0,882.7276797
0.027,0.097,0.109,0.005,0.023,0.112,0.121,0.101,0.006,0.125,0.045,0.07,0.016,0.113,0.03,0,0,0,0,0,1075.136287
0.092,0.089,0.01,0.089,0.008,0.111,0.031,0.057,0.093,0.103,0.091,0.091,0.043,0.064,0.028,0,0,0,0,0,496.5322569
0.019,0.132,0.024,0.12,0.014,0.113,0.035,0.101,0.022,0.053,0.094,0.11,0.095,0.045,0.023,0,0,0,0,0,1341.608461
0.104,0.112,0.008,0.005,0.061,0.036,0.112,0.004,0.087,0.033,0.13,0.07,0.075,0.049,0.114,0,0,0,0,0,459.7112334
0.12,0.042,0.039,0.067,0.117,0.02,0.111,0.012,0.078,0.081,0.054,0.03,0.14,0.055,0.034,0,0,0,0,0,419.9082173
0.054,0.074,0.094,0.069,0.054,0.025,0.048,0.066,0.08,0.099,0.096,0.108,0.066,0.052,0.015,0,0,0,0,0,694.6796577
0.118,0.088,0.024,0.083,0.062,0.027,0.016,0.087,0.034,0.085,0.122,0.041,0.023,0.09,0.1,0,0,0,0,0,424.4204408
0.06,0.084,0.092,0.078,0.061,0.02,0.045,0.069,0.009,0.106,0.087,0.076,0.045,0.105,0.063,0,0,0,0,0,650.105228
0.038,0.034,0.119,0.029,0.095,0.029,0.052,0.112,0.108,0.115,0.133,0.052,0.013,0.024,0.047,0,0,0,0,0,866.9080375
0.026,0.065,0.035,0.05,0.027,0.138,0.095,0.026,0.041,0.02,0.128,0.146,0.067,0.09,0.046,0,0,0,0,0,1102.50297
0.057,0.032,0.071,0.009,0.03,0.01,0.049,0.125,0.129,0.113,0.025,0.109,0.025,0.111,0.105,0,0,0,0,0,672.1185815
0.039,0.106,0.038,0.056,0.069,0.055,0.075,0.092,0.074,0.045,0.124,0.03,0.115,0.04,0.042,0,0,0,0,0,852.8903212
0.06,0.04,0.1,0.079,0.102,0.034,0.027,0.01,0.087,0.146,0.121,0.015,0.085,0.073,0.021,0,0,0,0,0,650.0683915
0.025,0.112,0.104,0.074,0.052,0.065,0.05,0.013,0.143,0.021,0.064,0.085,0.041,0.121,0.03,0,0,0,0,0,1128.419019
0.089,0.048,0.071,0.031,0.072,0.101,0.037,0.059,0.104,0.005,0.101,0.017,0.091,0.054,0.12,0,0,0,0,0,507.09668
0.021,0.063,0.103,0.027,0.057,0.054,0.112,0.027,0.099,0.117,0.058,0.01,0.095,0.071,0.086,0,0,0,0,0,1260.750744
0.138,0.102,0.013,0.058,0.062,0.131,0.005,0.084,0.018,0.006,0.097,0.053,0.089,0.021,0.123,0,0,0,0,0,384.4244463
0.013,0.099,0.044,0.035,0.034,0.099,0.064,0.01,0.049,0.1,0.112,0.071,0.025,0.127,0.118,0,0,0,0,0,1707.950629
0.101,0.008,0.132,0.078,0.11,0.072,0.043,0.064,0.006,0.015,0.088,0.041,0.062,0.077,0.103,0,0,0,0,0,468.093935
0.112,0.061,0.091,0.075,0.084,0.024,0.006,0.044,0.112,0.031,0.026,0.059,0.085,0.086,0.104,0,0,0,0,0,438.599128
0.083,0.047,0.079,0.069,0.116,0.029,0.045,0.101,0.117,0.031,0.076,0.097,0.063,0.03,0.017,0,0,0,0,0,529.6881304
0.073,0.1,0.073,0.072,0.053,0.056,0.109,0.069,0.019,0.047,0.118,0.021,0.068,0.084,0.038,0,0,0,0,0,574.3112764
0.102,0.075,0.104,0.027,0.073,0.008,0.097,0.101,0.046,0.092,0.045,0.073,0.049,0.027,0.081,0,0,0,0,0,465.1543037
0.109,0.126,0.013,0.042,0.113,0.085,0.012,0.007,0.079,0.117,0.027,0.109,0.099,0.053,0.009,0,0,0,0,0,446.0889328
0.069,0.048,0.021,0.111,0.03,0.139,0.108,0.069,0.036,0.08,0.069,0.035,0.032,0.035,0.118,0,0,0,0,0,595.2395177
0.018,0.081,0.03,0.029,0.097,0.116,0.055,0.122,0.107,0.036,0.097,0.008,0.058,0.084,0.062,0,0,0,0,0,1389.050011
0.006,0.083,0.119,0.079,0.111,0.113,0.099,0.026,0.021,0.084,0.022,0.079,0.036,0.057,0.065,0,0,0,0,0,2762.011654
0.057,0.08,0.081,0.036,0.079,0.098,0.034,0.046,0.085,0.073,0.091,0.066,0.018,0.087,0.069,0,0,0,0,0,671.3977651
0.087,0.009,0.016,0.07,0.1,0.014,0.059,0.054,0.099,0.122,0.106,0.099,0.023,0.106,0.036,0,0,0,0,0,514.5909068
0.117,0.076,0.044,0.074,0.063,0.049,0.112,0.112,0.059,0.029,0.03,0.08,0.006,0.113,0.036,0,0,0,0,0,426.5783903
0.086,0.036,0.065,0.121,0.118,0.014,0.005,0.026,0.043,0.092,0.102,0.074,0.067,0.033,0.118,0,0,0,0,0,518.1487789
0.046,0.073,0.047,0.122,0.116,0.122,0.077,0.038,0.01,0.099,0.11,0.061,0.047,0.02,0.012,0,0,0,0,0,767.9846201
0.053,0.112,0.083,0.11,0.034,0.053,0.014,0.047,0.04,0.103,0.116,0.046,0.102,0.051,0.036,0,0,0,0,0,702.7535735
0.074,0.069,0.008,0.02,0.007,0.081,0.057,0.115,0.08,0.111,0.083,0.103,0.052,0.082,0.058,0,0,0,0,0,569.937253
0.107,0.02,0.052,0.035,0.039,0.036,0.094,0.05,0.093,0.126,0.123,0.019,0.029,0.091,0.086,0,0,0,0,0,451.5773258
0.052,0.035,0.015,0.076,0.095,0.142,0.14,0.043,0.075,0.011,0.016,0.039,0.033,0.1,0.128,0,0,0,0,0,711.5954801
0.105,0.096,0.091,0.089,0.098,0.106,0.018,0.016,0.1,0.058,0.004,0.058,0.077,0.018,0.066,0,0,0,0,0,456.5640666
0.044,0.111,0.084,0.082,0.054,0.083,0.051,0.028,0.032,0.042,0.073,0.128,0.057,0.005,0.126,0,0,0,0,0,790.2562924
0.067,0.015,0.062,0.064,0.048,0.079,0.102,0.043,0.098,0.039,0.11,0.051,0.032,0.08,0.11,0,0,0,0,0,606.6573317
0.118,0.019,0.085,0.076,0.075,0.05,0.043,0.069,0.021,0.092,0.141,0.119,0.025,0.005,0.062,0,0,0,0,0,424.3671114
0.086,0.064,0.016,0.026,0.045,0.138,0.111,0.004,0.062,0.067,0.071,0.04,0.114,0.102,0.054,0,0,0,0,0,518.2629955
0.115,0.047,0.024,0.081,0.024,0.04,0.103,0.025,0.154,0.11,0.1,0.024,0.1,0.03,0.023,0,0,0,0,0,431.3644247
0.118,0.042,0.076,0.037,0.006,0.099,0.026,0.109,0.034,0.071,0.044,0.052,0.077,0.099,0.11,0,0,0,0,0,424.4985546
0.094,0.009,0.016,0.076,0.021,0.114,0.06,0.011,0.116,0.038,0.118,0.107,0.032,0.088,0.1,0,0,0,0,0,490.126979
0.107,0.101,0.043,0.04,0.117,0.014,0.094,0.104,0.027,0.098,0.044,0.098,0.007,0.071,0.035,0,0,0,0,0,451.285949
0.024,0.03,0.012,0.062,0.074,0.088,0.014,0.143,0.04,0.128,0.023,0.042,0.121,0.103,0.096,0,0,0,0,0,1160.526832
0.01,0.093,0.102,0.075,0.085,0.075,0.087,0.127,0.08,0.087,0.022,0.008,0.053,0.066,0.03,0,0,0,0,0,2006.078626
0.065,0.069,0.049,0.096,0.009,0.043,0.092,0.047,0.07,0.047,0.079,0.123,0.094,0.038,0.079,0,0,0,0,0,618.2823358
0.072,0.093,0.093,0.057,0.064,0.01,0.018,0.087,0.124,0.092,0.066,0.089,0.072,0.054,0.009,0,0,0,0,0,579.384694
0.01,0.018,0.134,0.043,0.023,0.094,0.152,0.022,0.069,0.141,0.008,0.138,0.074,0.028,0.046,0,0,0,0,0,2011.914071
0.062,0.027,0.097,0.042,0.097,0.051,0.125,0.038,0.042,0.06,0.027,0.119,0.05,0.045,0.118,0,0,0,0,0,636.8979567
0.013,0.084,0.1,0.034,0.03,0.017,0.091,0.154,0.014,0.085,0.024,0.055,0.012,0.156,0.131,0,0,0,0,0,1706.96581
0.085,0.123,0.144,0.119,0.02,0.007,0.095,0.052,0.023,0.051,0.019,0.079,0.116,0.026,0.041,0,0,0,0,0,521.5805871
0.068,0.09,0.014,0.065,0.082,0.015,0.082,0.07,0.087,0.083,0.083,0.099,0.1,0.045,0.017,0,0,0,0,0,600.829985
0.053,0.07,0.013,0.107,0.057,0.041,0.063,0.101,0.112,0.119,0.104,0.011,0.026,0.016,0.107,0,0,0,0,0,702.9861977
0.013,0.017,0.103,0.062,0.043,0.061,0.097,0.112,0.06,0.106,0.111,0.011,0.1,0.024,0.08,0,0,0,0,0,1706.256153
0.091,0.038,0.106,0.103,0.052,0.028,0.073,0.005,0.08,0.037,0.062,0.1,0.014,0.125,0.086,0,0,0,0,0,499.9888995
0.082,0.074,0.055,0.128,0.014,0.113,0.057,0.106,0.021,0.089,0.029,0.031,0.07,0.092,0.039,0,0,0,0,0,533.7376385
0.104,0.097,0.082,0.098,0.068,0.046,0.104,0.043,0.063,0.037,0.115,0.025,0.038,0.072,0.008,0,0,0,0,0,459.3363283
0.067,0.1,0.016,0.031,0.032,0.149,0.042,0.041,0.118,0.081,0.107,0.018,0.044,0.028,0.126,0,0,0,0,0,606.4818595
0.085,0.017,0.032,0.122,0.075,0.055,0.019,0.004,0.122,0.133,0.005,0.139,0.108,0.052,0.032,0,0,0,0,0,522.0816756
0.027,0.072,0.11,0.094,0.097,0.017,0.111,0.035,0.096,0.056,0.028,0.012,0.102,0.094,0.049,0,0,0,0,0,1074.913114
0.019,0.046,0.052,0.099,0.048,0.09,0.078,0.038,0.016,0.053,0.109,0.036,0.115,0.09,0.111,0,0,0,0,0,1343.97094
